Reco_ttH_whaddau_pt2,30.0000190735,1343.53442383,30,-,Reco_ttH_whaddau_pt2
N_BTagsT,0,7,30,-,N_BTagsT
N_Jets,6,16,30,-,N_Jets
CSV[0],0.324873507023,0.999999403954,30,-,CSV[0]
CSV[1],0.305329978466,0.99999755621,30,-,CSV[1]
Jet_CSV[1],0.00103611918166,0.999999403954,30,-,Jet_CSV[1]
Jet_CSV[2],0.00102650781628,0.999999165535,30,-,Jet_CSV[2]
Jet_CSV[3],0.00108822295442,0.99999922514,30,-,Jet_CSV[3]
Jet_E[0],40.5980529785,4469.42041016,30,-,Jet_E[0]
Jet_E[1],36.0006866455,3674.45800781,30,-,Jet_E[1]
Jet_E[2],33.0820426941,3169.76708984,30,-,Jet_E[2]
Jet_E[3],31.7030086517,2171.47265625,30,-,Jet_E[3]
Jet_Eta[0],-2.39999485016,2.39996147156,30,-,Jet_Eta[0]
Jet_Eta[1],-2.39997386932,2.39998865128,30,-,Jet_Eta[1]
Jet_Eta[2],-2.39998483658,2.39999842644,30,-,Jet_Eta[2]
Jet_Eta[3],-2.39997148514,2.39996409416,30,-,Jet_Eta[3]
Jet_M[0],2.10801672935,315.542510986,30,-,Jet_M[0]
Jet_M[1],1.72801971436,338.495025635,30,-,Jet_M[1]
Jet_M[2],1.65625905991,170.002593994,30,-,Jet_M[2]
Jet_M[3],1.16436862946,97.7292861938,30,-,Jet_M[3]
Jet_Phi[0],-3.14158987999,3.14157748222,30,-,Jet_Phi[0]
Jet_Phi[1],-3.14159226418,3.14156723022,30,-,Jet_Phi[1]
Jet_Phi[2],-3.14158463478,3.14156937599,30,-,Jet_Phi[2]
Jet_Phi[3],-3.14157938957,3.14157748222,30,-,Jet_Phi[3]
Jet_Pt[1],33.0893707275,1658.3684082,30,-,Jet_Pt[1]
Jet_Pt[2],31.3107376099,866.251464844,30,-,Jet_Pt[2]
TaggedJet_CSV[0],0.303300261497,0.999999284744,30,-,TaggedJet_CSV[0]
